date,id,text, bot_non_bot
Thu Apr 19 21:42:21 +0000 2018,987084010861056000,Former New York City Mayor Rudy Giuliani is joining President Trump's personal legal team https://t.co/IKNElHXtXV https://t.co/4sgX27600w, 1
Thu Apr 19 21:30:19 +0000 2018,987080981831127041,JUST IN: President Trump's personal lawyer Jay Sekulow has announced that Rudy Giuliani is joining the President's… https://t.co/OIgi0MwXEf, 1
Thu Apr 19 21:25:54 +0000 2018,987079867475877888,Exclusive: Ads from over 300 companies and organizations — from Adidas to Amazon — ran on YouTube channels promotin… https://t.co/w9dJjKyudy, 1
Thu Apr 19 21:12:23 +0000 2018,987076468227395584,Does former FBI Director James Comey think the nation would be better off if Hillary Clinton had won? Here's what h… https://t.co/PoCq738rB3, 1
Thu Apr 19 21:04:15 +0000 2018,987074419100090370,"Watch former FBI Director James Comey in a live town hall hosted by CNN’s @andersoncooper on Wednesday, April 25… https://t.co/T9iFEyczHj", 1
Thu Apr 19 21:02:06 +0000 2018,987073881147133953,"RT @CNNPolitics: Comey says he made the comment that Trump “treats women like meat” from “media, not personal experience” https://t.co/mavv…", 1
Thu Apr 19 21:00:06 +0000 2018,987073375087616001,James Comey on leaking information about his interactions with President Trump: I thought the Department of Justice… https://t.co/oAjy5lWWag, 1
Thu Apr 19 20:52:59 +0000 2018,987071583855529986,"Do you hate Donald Trump?

James Comey: “I definitely don’t hate him; there are things he does that make me uncomfo… https://t.co/wndmVop15f", 1
Thu Apr 19 20:43:57 +0000 2018,987069311381458944,"James Comey: “I’m not criticizing President Trump because he’s a Republican, or because he has a certain view on ta… https://t.co/hOcRQKQmdl", 1
Thu Apr 19 20:36:16 +0000 2018,987067380101660672,"Former FBI Director James Comey says if his memos are released to Congress, “I think what folks will see, if they g… https://t.co/4XWHUTRvmf", 1
Thu Apr 19 20:27:56 +0000 2018,987065281271836673,"11m
Former FBI Director James Comey says if his memos are released to Congress, “I think what folks will see, if th… https://t.co/fe6lEPlckV", 1
Thu Apr 19 20:19:56 +0000 2018,987063267276156928,Former FBI Director James Comey says that he would “potentially” be a witness if criminal charges are brought again… https://t.co/J9rSrfahPT, 1
Thu Apr 19 19:59:06 +0000 2018,987058023570071559,Watch live: CNN’s @jaketapper interviews former FBI Director James Comey. https://t.co/UYpqI3w42L https://t.co/XlWU3qSyI5, 1
Thu Apr 19 19:57:56 +0000 2018,987057729951936512,"Sorry, Beyhive: You can't livestream Beyoncé's second Coachella performance https://t.co/RCVre6zjhi https://t.co/8iTaunViBb", 1
Thu Apr 19 19:52:39 +0000 2018,987056401674526720,'No collusion ... No collusion ... No collusion ... No collusion ... No collusion' | Analysis by @CillizzaCNN… https://t.co/Tp2VsdHQoQ, 1
Thu Apr 19 19:46:31 +0000 2018,987054858732752901,"The disposal of an unexploded World War II bomb will bring disruption to Berlin as police attempt to defuse the 1,1… https://t.co/aSGnTuV1Jl", 1
Thu Apr 19 19:28:21 +0000 2018,987050286836482049,The Justice Department's inspector general referred its findings on former FBI Deputy Director Andrew McCabe to the… https://t.co/KAW4P7HgGw, 1
Thu Apr 19 19:26:12 +0000 2018,987049745842663424,"Brisa de Angulo, a survivor of sexual abuse, was 17 when she set out to fix a broken system https://t.co/9IAAyB00v5 https://t.co/yhk2Niv6NP", 1
Thu Apr 19 19:22:22 +0000 2018,987048782050324480,"Former FBI Director James Comey is sitting down for a live interview with @jaketapper, today at 4p ET on… https://t.co/NgWPY2ugPu", 1
Thu Apr 19 19:20:14 +0000 2018,987048242088239106,Many passengers aboard Southwest Airlines Flight 1380 appeared to be wearing their oxygen masks wrong during the pl… https://t.co/ixS4Mteghg, 1
Thu Apr 19 19:11:25 +0000 2018,987046023968288769,"""It feels great. It’s about time"": Sen. Tammy Duckworth just made history by bringing her newborn baby onto the Sen… https://t.co/Fb2bNuKmAs", 1
Thu Apr 19 19:10:09 +0000 2018,987045707986231296,Why the close Cruz-O'Rourke poll should make the GOP nervous | Analysis by @ryanstruyk https://t.co/d6QNxe5eO8 https://t.co/3prLC4jkXR, 1
Thu Apr 19 19:01:27 +0000 2018,987043517531852800,Sen. Ted Cruz's embarrassing ode to Donald Trump is why people hate politicians | Analysis by @CillizzaCNN… https://t.co/HkgfBQy9jD, 1
Thu Apr 19 19:00:13 +0000 2018,987043207757357057,This is what a baseball game looked like in a blacked-out Puerto Rico https://t.co/SGclAvvW4A https://t.co/ZsfFXbjih0, 1
Thu Apr 19 18:50:04 +0000 2018,987040650804817923,Philadelphia police are investigating last week's death of former national security adviser H.R. McMaster's father… https://t.co/63Ie8w23Ym, 1
Thu Apr 19 18:47:49 +0000 2018,987040084976381952,"RT @betsy_klein: .@SenDuckworth, holding baby Maile, departs the Senate floor after casting her vote. How does it feel? “It’s amazing, and…", 1
Thu Apr 19 18:39:03 +0000 2018,987037880349614081,"The interview you’ve been waiting for: James Comey and @jaketapper, live today at 4p ET. https://t.co/O7TmTjwyX4 https://t.co/8O6LE45wub", 1
Thu Apr 19 18:37:50 +0000 2018,987037572521250817,"Illinois Sen. Tammy Duckworth's baby, Maile, is ready to make her Senate floor debut https://t.co/XXWFnGFfhB https://t.co/I5QgP8SDXx", 1
Thu Apr 19 18:34:40 +0000 2018,987036775452434435,"JUST IN: The Justice Department is expected to make the James Comey memos available to Congress later today, a sour… https://t.co/3gmUrETaTX", 1
Thu Apr 19 18:30:09 +0000 2018,987035640817692673,Syracuse University has suspended a professional fraternity after video footage surfaced showing members exhibiting… https://t.co/jbnCuTpo3Y, 1
Thu Apr 19 18:20:11 +0000 2018,987033129964752896,Kanye West is life coaching on Twitter https://t.co/oA5DQmZNCl https://t.co/sXeI4xD3Ju, 1
Thu Apr 19 18:10:06 +0000 2018,987030594482790400,"The Bay Area is long overdue for a major earthquake. When it hits, it could kill hundreds. https://t.co/bcVOYzRV2Q https://t.co/JQm2StFDD5", 1
Thu Apr 19 17:59:09 +0000 2018,987027839198384128,BREAKING: Justice Department submits criminal referral on former FBI Deputy Director Andrew McCabe… https://t.co/gAyGtcOM2N, 1
Thu Apr 19 17:50:08 +0000 2018,987025570381918216,An FDA advisory committee unanimously recommends approval of an epilepsy drug that would be the first plant-derived… https://t.co/WT4pJHPwmy, 1
Thu Apr 19 17:40:04 +0000 2018,987023036980301826,China is holding up a $44 billion US tech deal https://t.co/n71QK6exX8 https://t.co/Td4FoGrY0W, 1
Thu Apr 19 17:30:06 +0000 2018,987020529860214784,"This man needed a kidney, and a classmate from 50 years ago whom he barely knew answered the call… https://t.co/oesa1FfDlA", 1
Thu Apr 19 17:20:08 +0000 2018,987018020370436097,Sen. Lindsey Graham says he plans to support President Trump for his 2020 re-election bid https://t.co/Wl3lpweyQ2 https://t.co/i10awMYyTa, 1
Thu Apr 19 17:10:26 +0000 2018,987015577708453894,"Former President Obama: The students of Parkland ""are shaking us out of our complacency"" https://t.co/LAMTGWMIHj https://t.co/krIgEGHiai", 1
Thu Apr 19 17:00:11 +0000 2018,987012997519421440,A federal jury found three men guilty of conspiring to bomb a Kansas apartment complex to target Somali refugees… https://t.co/pM83HhSKYx, 1
Thu Apr 19 16:50:09 +0000 2018,987010475723501568,The typical Amazon employee makes less than you think https://t.co/ppDALyX6rP https://t.co/75fgDcbArZ, 1
Thu Apr 19 16:40:12 +0000 2018,987007968582529024,"Today: The James Comey interview. Hear the questions CNN’s @jaketapper has planned for the former FBI director, 4p… https://t.co/aTjQGcmvv4", 1
Thu Apr 19 16:30:01 +0000 2018,987005408618332160,"This robot, created by Japanese robotics company Meltin, can mimic human hand movements in real time | via… https://t.co/Lnf5Q43QqR", 1
Thu Apr 19 16:20:04 +0000 2018,987002905281654785,"Karen McDougal, the former Playboy Playmate who says she had an affair with Donald Trump and then unwittingly enter… https://t.co/1YqMiNgDEJ", 1
Thu Apr 19 16:15:43 +0000 2018,987001808521396224,A high-ranking Japanese political figure has resigned in the wake of sexual harassment allegations https://t.co/j7RQ0SxGYt, 1
Thu Apr 19 16:00:11 +0000 2018,986997899996344320,Here's everything we know about the interconnected web of companies that make up Trump's business empire… https://t.co/XO8D9puWVr, 1
Thu Apr 19 15:50:07 +0000 2018,986995367182036992,North Korea has dropped its long-held demand that the United States withdraw forces from South Korea in exchange fo… https://t.co/BWPm8dVDA0, 1
Thu Apr 19 15:40:03 +0000 2018,986992831653924864,"The ""Fearless Girl"" is getting a new home at the New York Stock Exchange https://t.co/UwsvyqxfET", 1
Thu Apr 19 15:30:09 +0000 2018,986990343500509184,Lyft says it will spend millions of dollars to make all of its rides carbon neutral https://t.co/Hyzr2Sge62, 1
Thu Apr 19 15:20:13 +0000 2018,986987840704741376,Here's everything we know about the interconnected web of companies that make up Trump's business empire… https://t.co/Jx4VVjVXT7, 1
Thu Apr 19 15:13:25 +0000 2018,986986130892402688,"In a rare move, the US Senate has voted to allow newborns -- for the first time -- onto the Senate floor during vot… https://t.co/6J7ud7CF8l", 1
Thu Apr 19 15:02:04 +0000 2018,986983273539698688,"Couples retiring this year will need $280,000 to cover health care and medical expenses over the course of their re… https://t.co/7tdBHx3w2m", 1
Thu Apr 19 14:50:57 +0000 2018,986980477826404353,Former FBI Director James Comey will appear for a live interview on CNN at 4p ET amid his public clash with Preside… https://t.co/e6tqZeEiD2, 1
Thu Apr 19 14:50:07 +0000 2018,986980266462908416,"Plastic straws, drink stirrers and cotton swabs could be banned in England under plans proposed by the UK governmen… https://t.co/yaNoK5utJz", 1
Thu Apr 19 14:42:06 +0000 2018,986978249094893568,Participating in the #NationalSchoolWalkout? Robert DeNiro has your excuse letter https://t.co/G8Q4H8FUHh https://t.co/TEbAiCj7rR, 1
Thu Apr 19 14:32:14 +0000 2018,986975766863843328,"Firefighter who pulled Southwest flight victim back into plane: ""God created a servant heart in me and I felt a cal… https://t.co/3Rtm7o3wEA", 1
Thu Apr 19 14:24:13 +0000 2018,986973747512037376,"Trump says he's running again, but many Republican lawmakers aren't ready to back him https://t.co/tArQmB2pxc https://t.co/qJfa3pH5M1", 1
Thu Apr 19 14:15:11 +0000 2018,986971476707414022,"This man needed a kidney, and a classmate from 50 years ago whom he barely knew answered the call… https://t.co/shccPM3fgi", 1
Thu Apr 19 14:00:11 +0000 2018,986967699245948928,President Trump's personal lawyer Michael Cohen drops defamation lawsuits he filed against Fusion GPS and BuzzFeed… https://t.co/E6XSGfPcCj, 1
Thu Apr 19 13:54:50 +0000 2018,986966352815710208,Raul Castro is still expected to exercise a large measure of control over the Cuban government and have the final s… https://t.co/zpo3uPUn2V, 1
Thu Apr 19 13:50:06 +0000 2018,986965163113959424,"Tennessee Republican Sen. Bob Corker withholds endorsement for President Trump's re-election bid, saying that it's… https://t.co/DF3KzlWYkG", 1
Thu Apr 19 13:40:08 +0000 2018,986962653254909952,"JUST IN: Miguel Diaz-Canel has been officially named as Cuba's new president, one day after a vote in the country's… https://t.co/FwFzI7w8CL", 1
Thu Apr 19 13:30:09 +0000 2018,986960141328187392,"""I just said, 'Jesus ... send your angels.' ""

The Rev. Timothy Bourman said he grabbed his wife's hand and prayed… https://t.co/PRD9ooGdMQ", 1
Thu Apr 19 13:23:16 +0000 2018,986958409269379072,"Three men, including a former US soldier, were found guilty in a New York court of taking tens of thousands of doll… https://t.co/hwqMrig5PY", 1
Thu Apr 19 13:10:42 +0000 2018,986955248853012480,A former Trump attorney says he received a call from the President last week seeking advice and warned him to be ca… https://t.co/av2daypZEL, 1
Thu Apr 19 12:53:55 +0000 2018,986951022336671744,"Meghan Markle may be marrying into the British royal family, but she still has to take the same UK citizenship test… https://t.co/jNVhCV25Fq", 1
Thu Apr 19 12:39:07 +0000 2018,986947300609015808,"Republican Sen. Bob Corker says it's ""too early to weigh in on who one might support” for president in 2020… “I’m d… https://t.co/1KkWHbNtN4", 1
Thu Apr 19 12:22:53 +0000 2018,986943215650725888,Here's everything we know about the interconnected web of companies that make up Trump's business empire… https://t.co/0ejVYQ9DOX, 1
Thu Apr 19 12:07:15 +0000 2018,986939281418674176,"Republican Sen. Ron Johnson says it's ""way too early"" to say whether he'll support a re-election bid for Donald Tru… https://t.co/d8zJTPiz9S", 1
Thu Apr 19 12:00:37 +0000 2018,986937612010180608,"She says her husband promised her a vacation -- but tricked her into into a life of ritual beatings, serial rape, a… https://t.co/XpAInXMzbf", 1
Thu Apr 19 12:00:08 +0000 2018,986937489293180928,"Beaten, tortured and sexually abused: An American ISIS widow looks for a way home https://t.co/lbhzbTlh9W https://t.co/ijAsWx5X2E", 1
Thu Apr 19 11:54:49 +0000 2018,986936152841170944,A federal jury found three men guilty of conspiring to bomb a Kansas apartment complex to target Somali refugees… https://t.co/nLu3PGCuuq, 1
Thu Apr 19 11:43:38 +0000 2018,986933336399663110,"RT @NewDay: GOP Sen. Ron Johnson says ""it's way too early"" to be talking about Republican support for President Trump in 2020 https://t.co/…", 1
Thu Apr 19 11:41:52 +0000 2018,986932891941855232,"Trump says he's running again, but many Republican lawmakers aren't ready to back him https://t.co/iKa2XGMCzi https://t.co/xdSTXuITUS", 1
Thu Apr 19 11:30:04 +0000 2018,986929923779592193,About 53 people have been reported sickened in 16 states since last month in an E. coli outbreak linked to romaine… https://t.co/NFFSUzrzko, 1
Thu Apr 19 11:20:00 +0000 2018,986927388855595008,Want to live out your Game of Thrones fantasies? This is the Snow Wall Walk -- a corridor in Japan featuring walls… https://t.co/1HlCoD7AWe, 1
Thu Apr 19 11:10:04 +0000 2018,986924887720816645,"5 things for Thursday:

- President Trump
- Puerto Rico blackout
- Cuba
- Syria
- Airline safety… https://t.co/z9jtV7AyQc", 1
Thu Apr 19 11:00:11 +0000 2018,986922402067165185,"This man needed a kidney, and a classmate from 50 years ago whom he barely knew answered the call… https://t.co/wJWhKthEeM", 1
Thu Apr 19 10:56:19 +0000 2018,986921431262027776,"RT @NewDay: Could Michael Cohen flip on President Trump?

""Everything we know about Cohen shows that, I mean, his loyalty to Trump takes on…", 1
Thu Apr 19 10:50:07 +0000 2018,986919867289866242,"""I just said, 'Jesus ... send your angels.' ""

The Rev. Timothy Bourman said he grabbed his wife's hand and prayed… https://t.co/HhGiUTTFTZ", 1
Thu Apr 19 10:42:05 +0000 2018,986917847136915457,"In a rare move, the US Senate has voted to allow newborns -- for the first time -- onto the Senate floor during vot… https://t.co/TeDNTnz0V0", 1
